Ni Co Cr
  5.2919999999999998 10.5839999999999996  1.7640000000000000
  5.2919999999999998 10.5839999999999996 12.3479999999999990
  8.8200000000000003  0.0000000000000000  5.2919999999999998
  8.8200000000000003  0.0000000000000000  8.8200000000000003
  8.8200000000000003  0.0000000000000000 12.3479999999999990
  8.8200000000000003  3.5280000000000000  5.2919999999999998
  8.8200000000000003  3.5280000000000000 12.3479999999999990
  8.8200000000000003 10.5839999999999996  1.7640000000000000
 12.3479999999999990  0.0000000000000000  5.2919999999999998
 12.3479999999999990  0.0000000000000000 12.3479999999999990
 12.3479999999999990  3.5280000000000000  8.8200000000000003
 12.3479999999999990  3.5280000000000000 12.3479999999999990
  1.7640000000000000  5.2919999999999998  3.5280000000000000
  1.7640000000000000  5.2919999999999998  7.0560000000000000
  1.7640000000000000  5.2919999999999998 10.5839999999999996
  1.7640000000000000  8.8200000000000003  0.0000000000000000
  1.7640000000000000  8.8200000000000003 10.5839999999999996
  1.7640000000000000 12.3479999999999990  0.0000000000000000
  5.2919999999999998  1.7640000000000000  3.5280000000000000
  5.2919999999999998  1.7640000000000000 10.5839999999999996
  5.2919999999999998  5.2919999999999998 10.5839999999999996
  5.2919999999999998 12.3479999999999990 10.5839999999999996
  8.8200000000000003  1.7640000000000000  0.0000000000000000
  8.8200000000000003  5.2919999999999998  3.5280000000000000
  8.8200000000000003  5.2919999999999998  7.0560000000000000
  8.8200000000000003  8.8200000000000003 10.5839999999999996
  8.8200000000000003 12.3479999999999990  0.0000000000000000
  8.8200000000000003 12.3479999999999990  3.5280000000000000
 12.3479999999999990  1.7640000000000000  0.0000000000000000
 12.3479999999999990  1.7640000000000000 10.5839999999999996
 12.3479999999999990  5.2919999999999998 10.5839999999999996
 12.3479999999999990  8.8200000000000003  3.5280000000000000
 12.3479999999999990 12.3479999999999990  0.0000000000000000
 12.3479999999999990 12.3479999999999990 10.5839999999999996
  0.0000000000000000  0.0000000000000000  3.5280000000000000
  0.0000000000000000  0.0000000000000000 10.5839999999999996
  0.0000000000000000  3.5280000000000000  7.0560000000000000
  0.0000000000000000  7.0560000000000000  0.0000000000000000
  0.0000000000000000  7.0560000000000000  3.5280000000000000
  0.0000000000000000  7.0560000000000000 10.5839999999999996
  0.0000000000000000 10.5839999999999996 10.5839999999999996
  3.5280000000000000  0.0000000000000000  3.5280000000000000
  3.5280000000000000  0.0000000000000000  7.0560000000000000
  3.5280000000000000  3.5280000000000000  0.0000000000000000
  3.5280000000000000  3.5280000000000000  3.5280000000000000
  3.5280000000000000  7.0560000000000000  3.5280000000000000
  3.5280000000000000  7.0560000000000000 10.5839999999999996
  3.5280000000000000 10.5839999999999996  3.5280000000000000
  7.0560000000000000  0.0000000000000000  7.0560000000000000
  7.0560000000000000  0.0000000000000000 10.5839999999999996
  7.0560000000000000  3.5280000000000000  0.0000000000000000
  7.0560000000000000  7.0560000000000000  0.0000000000000000
  7.0560000000000000 10.5839999999999996  0.0000000000000000
  7.0560000000000000 10.5839999999999996  3.5280000000000000
 10.5839999999999996  0.0000000000000000  0.0000000000000000
 10.5839999999999996  0.0000000000000000  3.5280000000000000
 10.5839999999999996  7.0560000000000000  0.0000000000000000
 10.5839999999999996  7.0560000000000000 10.5839999999999996
 10.5839999999999996 10.5839999999999996  0.0000000000000000
 10.5839999999999996 10.5839999999999996 10.5839999999999996
  0.0000000000000000  1.7640000000000000  1.7640000000000000
  0.0000000000000000  1.7640000000000000  8.8200000000000003
  0.0000000000000000  5.2919999999999998  8.8200000000000003
  0.0000000000000000  8.8200000000000003  1.7640000000000000
  0.0000000000000000  8.8200000000000003  8.8200000000000003
  0.0000000000000000 12.3479999999999990  5.2919999999999998
  0.0000000000000000 12.3479999999999990 12.3479999999999990
  3.5280000000000000  1.7640000000000000  5.2919999999999998
  3.5280000000000000  1.7640000000000000  8.8200000000000003
  3.5280000000000000  1.7640000000000000 12.3479999999999990
  3.5280000000000000  5.2919999999999998  1.7640000000000000
  3.5280000000000000  5.2919999999999998  5.2919999999999998
  3.5280000000000000  8.8200000000000003  1.7640000000000000
  3.5280000000000000  8.8200000000000003  5.2919999999999998
  3.5280000000000000 12.3479999999999990  8.8200000000000003
  7.0560000000000000  1.7640000000000000  5.2919999999999998
  7.0560000000000000  5.2919999999999998  1.7640000000000000
  7.0560000000000000  8.8200000000000003  5.2919999999999998
  7.0560000000000000  8.8200000000000003 12.3479999999999990
  7.0560000000000000 12.3479999999999990  1.7640000000000000
 10.5839999999999996  1.7640000000000000  5.2919999999999998
 10.5839999999999996  1.7640000000000000 12.3479999999999990
 10.5839999999999996  5.2919999999999998  1.7640000000000000
 10.5839999999999996  8.8200000000000003  1.7640000000000000
 10.5839999999999996  8.8200000000000003  5.2919999999999998
 10.5839999999999996 12.3479999999999990  1.7640000000000000
  1.7640000000000000  0.0000000000000000  1.7640000000000000
  1.7640000000000000 10.5839999999999996  5.2919999999999998
  1.7640000000000000 10.5839999999999996  8.8200000000000003
  1.7640000000000000 10.5839999999999996 12.3479999999999990
  5.2919999999999998  0.0000000000000000  1.7640000000000000
  5.2919999999999998  3.5280000000000000 12.3479999999999990
  5.2919999999999998  7.0560000000000000  5.2919999999999998
  5.2919999999999998 10.5839999999999996  5.2919999999999998
  5.2919999999999998 10.5839999999999996  8.8200000000000003
  8.8200000000000003  3.5280000000000000  1.7640000000000000
  8.8200000000000003  7.0560000000000000  5.2919999999999998
  8.8200000000000003  7.0560000000000000 12.3479999999999990
  8.8200000000000003 10.5839999999999996  5.2919999999999998
 12.3479999999999990  0.0000000000000000  8.8200000000000003
 12.3479999999999990  3.5280000000000000  1.7640000000000000
 12.3479999999999990  7.0560000000000000  1.7640000000000000
 12.3479999999999990  7.0560000000000000  8.8200000000000003
 12.3479999999999990  7.0560000000000000 12.3479999999999990
 12.3479999999999990 10.5839999999999996  8.8200000000000003
  1.7640000000000000  1.7640000000000000 10.5839999999999996
  1.7640000000000000  8.8200000000000003  3.5280000000000000
  1.7640000000000000  8.8200000000000003  7.0560000000000000
  1.7640000000000000 12.3479999999999990 10.5839999999999996
  5.2919999999999998  5.2919999999999998  3.5280000000000000
  5.2919999999999998  8.8200000000000003  3.5280000000000000
  8.8200000000000003  5.2919999999999998  0.0000000000000000
  8.8200000000000003 12.3479999999999990 10.5839999999999996
 12.3479999999999990  1.7640000000000000  3.5280000000000000
 12.3479999999999990  1.7640000000000000  7.0560000000000000
 12.3479999999999990  5.2919999999999998  0.0000000000000000
 12.3479999999999990  5.2919999999999998  3.5280000000000000
 12.3479999999999990  8.8200000000000003  7.0560000000000000
 12.3479999999999990 12.3479999999999990  3.5280000000000000
  0.0000000000000000  0.0000000000000000  7.0560000000000000
  0.0000000000000000  3.5280000000000000  3.5280000000000000
  0.0000000000000000  3.5280000000000000 10.5839999999999996
  0.0000000000000000  7.0560000000000000  7.0560000000000000
  0.0000000000000000 10.5839999999999996  0.0000000000000000
  0.0000000000000000 10.5839999999999996  3.5280000000000000
  0.0000000000000000 10.5839999999999996  7.0560000000000000
  3.5280000000000000  3.5280000000000000  7.0560000000000000
  3.5280000000000000  3.5280000000000000 10.5839999999999996
  3.5280000000000000 10.5839999999999996 10.5839999999999996
  7.0560000000000000  0.0000000000000000  0.0000000000000000
  7.0560000000000000  0.0000000000000000  3.5280000000000000
  7.0560000000000000  3.5280000000000000  3.5280000000000000
  7.0560000000000000  3.5280000000000000 10.5839999999999996
  7.0560000000000000  7.0560000000000000  3.5280000000000000
 10.5839999999999996  3.5280000000000000  0.0000000000000000
 10.5839999999999996  7.0560000000000000  7.0560000000000000
 10.5839999999999996 10.5839999999999996  7.0560000000000000
  0.0000000000000000  1.7640000000000000  5.2919999999999998
  0.0000000000000000  5.2919999999999998 12.3479999999999990
  3.5280000000000000  5.2919999999999998 12.3479999999999990
  3.5280000000000000  8.8200000000000003  8.8200000000000003
  3.5280000000000000 12.3479999999999990  5.2919999999999998
  3.5280000000000000 12.3479999999999990 12.3479999999999990
  7.0560000000000000  1.7640000000000000  1.7640000000000000
  7.0560000000000000  1.7640000000000000  8.8200000000000003
  7.0560000000000000  1.7640000000000000 12.3479999999999990
  7.0560000000000000  8.8200000000000003  8.8200000000000003
  7.0560000000000000 12.3479999999999990  5.2919999999999998
  7.0560000000000000 12.3479999999999990  8.8200000000000003
 10.5839999999999996  1.7640000000000000  8.8200000000000003
 10.5839999999999996  5.2919999999999998 12.3479999999999990
 10.5839999999999996  8.8200000000000003  8.8200000000000003
 10.5839999999999996  8.8200000000000003 12.3479999999999990
 10.5839999999999996 12.3479999999999990  5.2919999999999998
 10.5839999999999996 12.3479999999999990  8.8200000000000003
 10.5839999999999996 12.3479999999999990 12.3479999999999990
  1.7640000000000000  0.0000000000000000 12.3479999999999990
  1.7640000000000000  3.5280000000000000  1.7640000000000000
  1.7640000000000000  3.5280000000000000 12.3479999999999990
  1.7640000000000000  7.0560000000000000  1.7640000000000000
  5.2919999999999998  0.0000000000000000  5.2919999999999998
  5.2919999999999998  3.5280000000000000  5.2919999999999998
  5.2919999999999998  3.5280000000000000  8.8200000000000003
  5.2919999999999998  7.0560000000000000  8.8200000000000003
  8.8200000000000003  0.0000000000000000  1.7640000000000000
  8.8200000000000003  3.5280000000000000  8.8200000000000003
  8.8200000000000003  7.0560000000000000  1.7640000000000000
  8.8200000000000003  7.0560000000000000  8.8200000000000003
  8.8200000000000003 10.5839999999999996  8.8200000000000003
  8.8200000000000003 10.5839999999999996 12.3479999999999990
 12.3479999999999990  0.0000000000000000  1.7640000000000000
 12.3479999999999990  3.5280000000000000  5.2919999999999998
 12.3479999999999990  7.0560000000000000  5.2919999999999998
 12.3479999999999990 10.5839999999999996  1.7640000000000000
 12.3479999999999990 10.5839999999999996  5.2919999999999998
 12.3479999999999990 10.5839999999999996 12.3479999999999990
  1.7640000000000000  1.7640000000000000  0.0000000000000000
  1.7640000000000000  1.7640000000000000  3.5280000000000000
  1.7640000000000000  1.7640000000000000  7.0560000000000000
  1.7640000000000000  5.2919999999999998  0.0000000000000000
  1.7640000000000000 12.3479999999999990  3.5280000000000000
  1.7640000000000000 12.3479999999999990  7.0560000000000000
  5.2919999999999998  1.7640000000000000  0.0000000000000000
  5.2919999999999998  1.7640000000000000  7.0560000000000000
  5.2919999999999998  5.2919999999999998  0.0000000000000000
  5.2919999999999998  5.2919999999999998  7.0560000000000000
  5.2919999999999998  8.8200000000000003  0.0000000000000000
  5.2919999999999998  8.8200000000000003  7.0560000000000000
  5.2919999999999998  8.8200000000000003 10.5839999999999996
  5.2919999999999998 12.3479999999999990  0.0000000000000000
  5.2919999999999998 12.3479999999999990  3.5280000000000000
  5.2919999999999998 12.3479999999999990  7.0560000000000000
  8.8200000000000003  1.7640000000000000  3.5280000000000000
  8.8200000000000003  1.7640000000000000  7.0560000000000000
  8.8200000000000003  1.7640000000000000 10.5839999999999996
  8.8200000000000003  5.2919999999999998 10.5839999999999996
  8.8200000000000003  8.8200000000000003  0.0000000000000000
  8.8200000000000003  8.8200000000000003  3.5280000000000000
  8.8200000000000003  8.8200000000000003  7.0560000000000000
  8.8200000000000003 12.3479999999999990  7.0560000000000000
 12.3479999999999990  5.2919999999999998  7.0560000000000000
 12.3479999999999990  8.8200000000000003  0.0000000000000000
 12.3479999999999990  8.8200000000000003 10.5839999999999996
 12.3479999999999990 12.3479999999999990  7.0560000000000000
